what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159064940
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329159064950
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329159066567
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329159085614
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329159088426
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329159088692
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329159088735
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329159089109
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329159092957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159098306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159113619
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329159115304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159118844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159118860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159119150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159133236
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329159148911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329159158420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159159970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159192281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159193980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329159221236
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329159224446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329159239301
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329159242085
