what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1350339151455
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1350339151455
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1350339151471
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1350339151471
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1350339151471
started,bundle,org.eclipse.jgit,2.0.0.201206130900-r,"org.eclipse.jgit",1350339151471
started,bundle,org.eclipse.egit.core,2.0.0.201206130900-r,"org.eclipse.egit.core",1350339151471
started,bundle,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui",1350339151518
os,sysinfo,,,"win32",1350339151518
arch,sysinfo,,,"x86",1350339151518
ws,sysinfo,,,"win32",1350339151518
locale,sysinfo,,,"en_US",1350339151518
processors,sysinfo,,,"4",1350339151518
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1350339151518
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1350339151518
java.specification.name,sysinfo,,,"Java Platform API Specification",1350339151518
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350339151518
java.specification.version,sysinfo,,,"1.6",1350339151518
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1350339151518
java.version,sysinfo,,,"1.6.0_29",1350339151518
java.vm.info,sysinfo,,,"mixed mode",1350339151518
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1350339151518
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350339151518
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350339151518
java.vm.specification.version,sysinfo,,,"1.0",1350339151518
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350339151518
java.vm.version,sysinfo,,,"20.4-b02",1350339151518
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1350339151580
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1350339151643
started,bundle,org.eclipse.emf.common,2.8.0.v20120606-0717,"org.eclipse.emf.common",1350339151736
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1350339151736
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1350339151986
started,bundle,org.eclipse.emf.ecore,2.8.0.v20120606-0717,"org.eclipse.emf.ecore",1350339152235
started,bundle,com.android.ide.eclipse.base,20.0.2.v201207191942-407447,"com.android.ide.eclipse.base",1350339152781
started,bundle,org.eclipse.emf.ecore.xmi,2.8.0.v20120606-0717,"org.eclipse.emf.ecore.xmi",1350339152797
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1350339153983
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.201.v201108161900,"org.eclipse.jst.common.project.facet.core",1350339154092
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1350339154248
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1350339154513
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1350339154529
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1350339154529
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1350339154887
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1350339154965
started,bundle,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.adt",1350339156557
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1350339156759
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1350339157539
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1350339158507
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350339159411
