what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339797494079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339798451491
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339798451500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339798453024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339798676439
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339798676472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339798767319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339799955325
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339799957061
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339799958542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339800027080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339800355690
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339800355710
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339800356733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339800362897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339800872603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339800894906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339801122540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339801153902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339834459371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339834459776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339843685060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339843686370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339843687774
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339843688320
