what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996024835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996025044
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1335996030588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996034328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996034474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996034639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996035071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996035321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996036010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996036385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335996037594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335996041891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335996042360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335996042812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335996043842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335996051834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335996068678
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335996079980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335996097258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996105961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996106190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335996137469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335996137613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335996137772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335996139535
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335996143361
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335996143795
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335996177273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996185325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996334264
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335996334294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996342687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996357347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996358198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335996615687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335997872973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335997923794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335997924773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335999635338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335999638565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335999874491
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335999874511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335999922612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336000094537
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336000094565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336000096853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336003443281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336004096710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336151920641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336151921085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336151921897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336151923993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336151930869
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336151937187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336151951368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153450718
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336153450736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153452845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153461827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153464461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153502170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153502935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153504980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336153505614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336154235682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336154236847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336160891820
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336160894736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336161021180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336166819320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336166820239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168387226
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336168391792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168394958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168395774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168396174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168417747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168419289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168593747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336168598342
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336168604667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168607417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168623279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168625586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168626616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168644943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168646024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168669210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168734443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336168736501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336170282218
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336170285452
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336170287290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336170289637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336170291099
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336170292982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336170304294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336173116555
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336173116575
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336173118900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336173138864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336173201163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336173314343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174084461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174086816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174127758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174129962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174134602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174141129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174167577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174169019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174177339
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336174177359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336174182385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174184618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174238796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174241016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174250327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174250965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174298490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174332360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174353032
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336174357604
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336174358425
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336174381138
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336174383045
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336174384857
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336174392639
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336174394797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174398406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174436491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174441319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174450382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174452589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174476396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174477887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174501489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174505525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174511277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336174511822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336177099936
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336177102237
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336177105488
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336177106898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336177108840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336177191474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336177343717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336253232317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336253234142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336253237559
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336253240720
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1336253247474
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1336253247594
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1336253247714
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1336253248094
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1336253248214
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1336253248444
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1336253248554
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1336253248604
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1336253248774
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1336253248874
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1336253249024
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1336253249284
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1336253249414
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1336253249504
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1336415457115
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1336415457117
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1336415457119
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1336415457121
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336415457121
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1336415457122
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1336415457123
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1336415457123
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1336415457124
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336415457125
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1336415457125
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1336415457126
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1336415457198
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1336415457199
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1336415457201
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1336415457201
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1336415457202
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1336415457203
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336415457203
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1336415457204
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1336415457204
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1336415457205
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1336415457205
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1336415457206
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1336415457207
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1336415457208
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1336415457209
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1336415457209
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1336415457210
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1336415457211
