what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1359485174298
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1359485174299
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1359485174329
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1359485174329
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1359485174330
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1359485174331
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1359485174350
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1359485174351
started,bundle,org.eclipse.emf.common,2.8.0.v20120606-0717,"org.eclipse.emf.common",1359485174352
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1359485174353
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1359485174354
os,sysinfo,,,"win32",1359485174369
arch,sysinfo,,,"x86",1359485174369
ws,sysinfo,,,"win32",1359485174369
locale,sysinfo,,,"en_US",1359485174369
processors,sysinfo,,,"4",1359485174369
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1359485174369
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1359485174369
java.specification.name,sysinfo,,,"Java Platform API Specification",1359485174369
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359485174369
java.specification.version,sysinfo,,,"1.6",1359485174369
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1359485174369
java.version,sysinfo,,,"1.6.0_29",1359485174369
java.vm.info,sysinfo,,,"mixed mode",1359485174369
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1359485174369
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1359485174369
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359485174369
java.vm.specification.version,sysinfo,,,"1.0",1359485174369
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1359485174369
java.vm.version,sysinfo,,,"20.4-b02",1359485174369
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1359485174527
started,bundle,org.eclipse.emf.ecore,2.8.0.v20120606-0717,"org.eclipse.emf.ecore",1359485174607
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1359485174980
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1359485174982
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1359485175169
