what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163764984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163765173
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329163766377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163771003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163779072
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163791767
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329163795619
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163798145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329163811559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329163815584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163815859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163819509
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329163821984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163823983
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329163832147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163835926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163836018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163836646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163836759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163838323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163889336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163889586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163894092
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329163898282
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163909855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163911211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1329163911232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163930149
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329163932011
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163935643
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163935780
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163935807
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329163951189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329163954735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163957313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163982506
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329163982523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329163993577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329164042112
